TID;Starttime;Endtime;Activity
90;2024-03-01 02:45:36;2024-03-01 02:45:38;Validating
90;2024-03-01 02:45:38;2024-03-01 02:45:38;Waiting in queue unmatched
91;2024-03-01 02:50:50;2024-03-01 02:50:52;Validating
84;2024-03-01 02:50:52;2024-03-01 02:50:54;Matching
91;2024-03-01 02:50:52;2024-03-01 02:50:54;Matching
84;2024-03-01 02:50:54;2024-03-01 02:50:56;Checking balance and credit
91;2024-03-01 02:50:54;2024-03-01 02:50:56;Checking balance and credit
84;2024-03-01 02:50:56;2024-03-01 02:50:58;Settling
91;2024-03-01 02:50:56;2024-03-01 02:50:58;Settling
92;2024-03-01 02:52:27;2024-03-01 02:52:29;Validating
92;2024-03-01 02:52:29;2024-03-01 02:52:29;Waiting in queue unmatched
93;2024-03-01 02:58:29;2024-03-01 02:58:31;Validating
93;2024-03-01 02:58:31;2024-03-01 02:58:31;Waiting in queue unmatched
94;2024-03-01 03:02:43;2024-03-01 03:02:45;Validating
94;2024-03-01 03:02:45;2024-03-01 03:02:45;Waiting in queue unmatched
95;2024-03-01 03:03:17;2024-03-01 03:03:19;Validating
96;2024-03-01 03:03:17;2024-03-01 03:03:19;Validating
95;2024-03-01 03:03:19;2024-03-01 03:03:19;Waiting in queue unmatched
96;2024-03-01 03:03:19;2024-03-01 03:03:19;Waiting in queue unmatched
97;2024-03-01 03:03:25;2024-03-01 03:03:27;Validating
97;2024-03-01 03:03:27;2024-03-01 03:03:27;Waiting in queue unmatched
98;2024-03-01 03:05:53;2024-03-01 03:05:55;Validating
98;2024-03-01 03:05:55;2024-03-01 03:05:55;Waiting in queue unmatched
99;2024-03-01 03:11:49;2024-03-01 03:11:51;Validating
99;2024-03-01 03:11:51;2024-03-01 03:11:51;Waiting in queue unmatched
100;2024-03-01 03:12:47;2024-03-01 03:12:49;Validating
100;2024-03-01 03:12:49;2024-03-01 03:12:49;Waiting in queue unmatched
101;2024-03-01 03:13:05;2024-03-01 03:13:07;Validating
101;2024-03-01 03:13:07;2024-03-01 03:13:07;Waiting in queue unmatched
102;2024-03-01 03:14:43;2024-03-01 03:14:45;Validating
102;2024-03-01 03:14:45;2024-03-01 03:14:45;Waiting in queue unmatched
103;2024-03-01 03:17:07;2024-03-01 03:17:09;Validating
103;2024-03-01 03:17:09;2024-03-01 03:17:09;Waiting in queue unmatched
104;2024-03-01 03:19:05;2024-03-01 03:19:07;Validating
104;2024-03-01 03:19:07;2024-03-01 03:19:07;Waiting in queue unmatched
105;2024-03-01 03:22:08;2024-03-01 03:22:10;Validating
105;2024-03-01 03:22:10;2024-03-01 03:22:10;Waiting in queue unmatched
106;2024-03-01 03:24:26;2024-03-01 03:24:28;Validating
106;2024-03-01 03:24:28;2024-03-01 03:24:28;Waiting in queue unmatched
107;2024-03-01 03:26:21;2024-03-01 03:26:23;Validating
21;2024-03-01 03:26:23;2024-03-01 03:26:25;Matching
107;2024-03-01 03:26:23;2024-03-01 03:26:25;Matching
21;2024-03-01 03:26:25;2024-03-01 03:26:27;Checking balance and credit
107;2024-03-01 03:26:25;2024-03-01 03:26:27;Checking balance and credit
21;2024-03-01 03:26:27;2024-03-01 03:26:29;Settling
107;2024-03-01 03:26:27;2024-03-01 03:26:29;Settling
108;2024-03-01 03:27:11;2024-03-01 03:27:13;Validating
108;2024-03-01 03:27:13;2024-03-01 03:27:13;Waiting in queue unmatched
109;2024-03-01 03:30:02;2024-03-01 03:30:04;Validating
109;2024-03-01 03:30:04;2024-03-01 03:30:04;Waiting in queue unmatched
110;2024-03-01 03:31:04;2024-03-01 03:31:06;Validating
110;2024-03-01 03:31:06;2024-03-01 03:31:06;Waiting in queue unmatched
111;2024-03-01 03:34:50;2024-03-01 03:34:52;Validating
111;2024-03-01 03:34:52;2024-03-01 03:34:52;Waiting in queue unmatched
112;2024-03-01 03:35:10;2024-03-01 03:35:12;Validating
112;2024-03-01 03:35:12;2024-03-01 03:35:12;Waiting in queue unmatched
113;2024-03-01 03:36:19;2024-03-01 03:36:21;Validating
113;2024-03-01 03:36:21;2024-03-01 03:36:21;Waiting in queue unmatched
114;2024-03-01 03:38:14;2024-03-01 03:38:16;Validating
114;2024-03-01 03:38:16;2024-03-01 03:38:16;Waiting in queue unmatched
115;2024-03-01 03:39:25;2024-03-01 03:39:27;Validating
115;2024-03-01 03:39:27;2024-03-01 03:39:27;Waiting in queue unmatched
116;2024-03-01 03:42:53;2024-03-01 03:42:55;Validating
116;2024-03-01 03:42:55;2024-03-01 03:42:55;Waiting in queue unmatched
117;2024-03-01 03:43:53;2024-03-01 03:43:55;Validating
117;2024-03-01 03:43:55;2024-03-01 03:43:55;Waiting in queue unmatched
118;2024-03-01 03:44:33;2024-03-01 03:44:35;Validating
118;2024-03-01 03:44:35;2024-03-01 03:44:35;Waiting in queue unmatched
119;2024-03-01 03:47:21;2024-03-01 03:47:23;Validating
119;2024-03-01 03:47:23;2024-03-01 03:47:23;Waiting in queue unmatched
120;2024-03-01 03:51:25;2024-03-01 03:51:27;Validating
17;2024-03-01 03:51:27;2024-03-01 03:51:29;Matching
120;2024-03-01 03:51:27;2024-03-01 03:51:29;Matching
17;2024-03-01 03:51:29;2024-03-01 03:51:31;Checking balance and credit
120;2024-03-01 03:51:29;2024-03-01 03:51:31;Checking balance and credit
17;2024-03-01 03:51:31;2024-03-01 03:51:33;Settling
120;2024-03-01 03:51:31;2024-03-01 03:51:33;Settling
121;2024-03-01 03:52:30;2024-03-01 03:52:32;Validating
121;2024-03-01 03:52:32;2024-03-01 03:52:32;Waiting in queue unmatched
122;2024-03-01 03:56:24;2024-03-01 03:56:26;Validating
122;2024-03-01 03:56:26;2024-03-01 03:56:26;Waiting in queue unmatched
123;2024-03-01 03:56:51;2024-03-01 03:56:53;Validating
123;2024-03-01 03:56:53;2024-03-01 03:56:53;Waiting in queue unmatched
124;2024-03-01 03:57:48;2024-03-01 03:57:50;Validating
124;2024-03-01 03:57:50;2024-03-01 03:57:50;Waiting in queue unmatched
125;2024-03-01 04:03:10;2024-03-01 04:03:12;Validating
125;2024-03-01 04:03:12;2024-03-01 04:03:12;Waiting in queue unmatched
126;2024-03-01 04:04:45;2024-03-01 04:04:47;Validating
126;2024-03-01 04:04:47;2024-03-01 04:04:47;Waiting in queue unmatched
127;2024-03-01 04:07:56;2024-03-01 04:07:58;Validating
127;2024-03-01 04:07:58;2024-03-01 04:07:58;Waiting in queue unmatched
128;2024-03-01 04:08:44;2024-03-01 04:08:46;Validating
128;2024-03-01 04:08:46;2024-03-01 04:08:46;Waiting in queue unmatched
129;2024-03-01 04:12:07;2024-03-01 04:12:09;Validating
129;2024-03-01 04:12:09;2024-03-01 04:12:09;Waiting in queue unmatched
130;2024-03-01 04:15:51;2024-03-01 04:15:53;Validating
130;2024-03-01 04:15:53;2024-03-01 04:15:53;Waiting in queue unmatched
131;2024-03-01 04:19:56;2024-03-01 04:19:58;Validating
131;2024-03-01 04:19:58;2024-03-01 04:19:58;Waiting in queue unmatched
132;2024-03-01 04:24:39;2024-03-01 04:24:41;Validating
67;2024-03-01 04:24:41;2024-03-01 04:24:43;Matching
132;2024-03-01 04:24:41;2024-03-01 04:24:43;Matching
67;2024-03-01 04:24:43;2024-03-01 04:24:45;Checking balance and credit
132;2024-03-01 04:24:43;2024-03-01 04:24:45;Checking balance and credit
67;2024-03-01 04:24:45;2024-03-01 04:24:47;Settling
132;2024-03-01 04:24:45;2024-03-01 04:24:47;Settling
133;2024-03-01 04:25:14;2024-03-01 04:25:16;Validating
133;2024-03-01 04:25:16;2024-03-01 04:25:16;Waiting in queue unmatched
134;2024-03-01 04:27:03;2024-03-01 04:27:05;Validating
134;2024-03-01 04:27:05;2024-03-01 04:27:05;Waiting in queue unmatched
135;2024-03-01 04:27:55;2024-03-01 04:27:57;Validating
135;2024-03-01 04:27:57;2024-03-01 04:27:57;Waiting in queue unmatched
136;2024-03-01 04:29:46;2024-03-01 04:29:48;Validating
136;2024-03-01 04:29:48;2024-03-01 04:29:48;Waiting in queue unmatched
137;2024-03-01 04:29:53;2024-03-01 04:29:55;Validating
137;2024-03-01 04:29:55;2024-03-01 04:29:55;Waiting in queue unmatched
138;2024-03-01 04:34:08;2024-03-01 04:34:10;Validating
138;2024-03-01 04:34:10;2024-03-01 04:34:10;Waiting in queue unmatched
139;2024-03-01 04:35:37;2024-03-01 04:35:39;Validating
32;2024-03-01 04:35:39;2024-03-01 04:35:41;Matching
139;2024-03-01 04:35:39;2024-03-01 04:35:41;Matching
32;2024-03-01 04:35:41;2024-03-01 04:35:43;Checking balance and credit
139;2024-03-01 04:35:41;2024-03-01 04:35:43;Checking balance and credit
32;2024-03-01 04:35:43;2024-03-01 04:35:45;Settling
139;2024-03-01 04:35:43;2024-03-01 04:35:45;Settling
140;2024-03-01 04:35:45;2024-03-01 04:35:47;Validating
140;2024-03-01 04:35:47;2024-03-01 04:35:47;Waiting in queue unmatched
141;2024-03-01 04:37:55;2024-03-01 04:37:57;Validating
141;2024-03-01 04:37:57;2024-03-01 04:37:57;Waiting in queue unmatched
142;2024-03-01 04:41:27;2024-03-01 04:41:29;Validating
143;2024-03-01 04:41:27;2024-03-01 04:41:29;Validating
142;2024-03-01 04:41:29;2024-03-01 04:41:29;Waiting in queue unmatched
57;2024-03-01 04:41:29;2024-03-01 04:41:31;Matching
143;2024-03-01 04:41:29;2024-03-01 04:41:31;Matching
57;2024-03-01 04:41:31;2024-03-01 04:41:33;Checking balance and credit
143;2024-03-01 04:41:31;2024-03-01 04:41:33;Checking balance and credit
57;2024-03-01 04:41:33;2024-03-01 04:41:35;Settling
143;2024-03-01 04:41:33;2024-03-01 04:41:35;Settling
144;2024-03-01 04:44:26;2024-03-01 04:44:28;Validating
144;2024-03-01 04:44:28;2024-03-01 04:44:28;Waiting in queue unmatched
145;2024-03-01 04:45:41;2024-03-01 04:45:43;Validating
145;2024-03-01 04:45:43;2024-03-01 04:45:43;Waiting in queue unmatched
146;2024-03-01 04:49:59;2024-03-01 04:50:01;Validating
146;2024-03-01 04:50:01;2024-03-01 04:50:01;Waiting in queue unmatched
147;2024-03-01 04:50:35;2024-03-01 04:50:37;Validating
147;2024-03-01 04:50:37;2024-03-01 04:50:37;Waiting in queue unmatched
148;2024-03-01 04:51:51;2024-03-01 04:51:53;Validating
62;2024-03-01 04:51:53;2024-03-01 04:51:55;Matching
148;2024-03-01 04:51:53;2024-03-01 04:51:55;Matching
62;2024-03-01 04:51:55;2024-03-01 04:51:57;Checking balance and credit
148;2024-03-01 04:51:55;2024-03-01 04:51:57;Checking balance and credit
62;2024-03-01 04:51:57;2024-03-01 04:51:59;Settling
148;2024-03-01 04:51:57;2024-03-01 04:51:59;Settling
149;2024-03-01 04:53:11;2024-03-01 04:53:13;Validating
149;2024-03-01 04:53:13;2024-03-01 04:53:13;Waiting in queue unmatched
150;2024-03-01 04:53:43;2024-03-01 04:53:45;Validating
150;2024-03-01 04:53:45;2024-03-01 04:53:45;Waiting in queue unmatched
151;2024-03-01 04:54:38;2024-03-01 04:54:40;Validating
151;2024-03-01 04:54:40;2024-03-01 04:54:40;Waiting in queue unmatched
152;2024-03-01 04:56:05;2024-03-01 04:56:07;Validating
152;2024-03-01 04:56:07;2024-03-01 04:56:07;Waiting in queue unmatched
153;2024-03-01 04:56:35;2024-03-01 04:56:37;Validating
153;2024-03-01 04:56:37;2024-03-01 04:56:37;Waiting in queue unmatched
154;2024-03-01 04:56:40;2024-03-01 04:56:42;Validating
154;2024-03-01 04:56:42;2024-03-01 04:56:42;Waiting in queue unmatched
155;2024-03-01 04:57:28;2024-03-01 04:57:30;Validating
14;2024-03-01 04:57:30;2024-03-01 04:57:32;Matching
155;2024-03-01 04:57:30;2024-03-01 04:57:32;Matching
14;2024-03-01 04:57:32;2024-03-01 04:57:34;Checking balance and credit
155;2024-03-01 04:57:32;2024-03-01 04:57:34;Checking balance and credit
14;2024-03-01 04:57:34;2024-03-01 04:57:36;Settling
155;2024-03-01 04:57:34;2024-03-01 04:57:36;Settling
156;2024-03-01 04:57:50;2024-03-01 04:57:52;Validating
156;2024-03-01 04:57:52;2024-03-01 04:57:52;Waiting in queue unmatched
157;2024-03-01 04:58:46;2024-03-01 04:58:48;Validating
157;2024-03-01 04:58:48;2024-03-01 04:58:48;Waiting in queue unmatched
158;2024-03-01 04:59:03;2024-03-01 04:59:05;Validating
39;2024-03-01 04:59:05;2024-03-01 04:59:07;Matching
158;2024-03-01 04:59:05;2024-03-01 04:59:07;Matching
39;2024-03-01 04:59:07;2024-03-01 04:59:09;Checking balance and credit
158;2024-03-01 04:59:07;2024-03-01 04:59:09;Checking balance and credit
39;2024-03-01 04:59:09;2024-03-01 04:59:11;Settling
158;2024-03-01 04:59:09;2024-03-01 04:59:11;Settling
159;2024-03-01 04:59:41;2024-03-01 04:59:43;Validating
159;2024-03-01 04:59:43;2024-03-01 04:59:43;Waiting in queue unmatched
160;2024-03-01 05:00:58;2024-03-01 05:01:00;Validating
160;2024-03-01 05:01:00;2024-03-01 05:01:00;Waiting in queue unmatched
161;2024-03-01 05:00:59;2024-03-01 05:01:01;Validating
161;2024-03-01 05:01:01;2024-03-01 05:01:01;Waiting in queue unmatched
162;2024-03-01 05:05:11;2024-03-01 05:05:13;Validating
49;2024-03-01 05:05:13;2024-03-01 05:05:15;Matching
162;2024-03-01 05:05:13;2024-03-01 05:05:15;Matching
