Time;0;4;1;3;2;Credit limit
16:00:00;972386025;5995193147;2647105984;5211988706;3863487941;0
16:15:00;1186604584;5923796487;2630564210;5098811047;3850385476;0
16:30:00;965851849;6038647713;2630564210;5084447170;3970650861;0
16:45:00;813309413;6250167431;2495483840;5218855476;3912345643;0
17:00:00;865822841;6250167431;2561325150;5218855476;3793990905;0
17:15:00;458949840;6310133053;2786301166;5218855476;3915922268;0
17:30:00;3479250;6706174108;2786301166;5218855476;3975351803;0
17:45:00;13445654;6742109188;2786132180;5173122978;3975351803;0
18:00:00;266997668;6652176871;2911959842;5112262592;3746764830;0
18:15:00;154344520;6586330213;3184124115;5129540684;3635822271;0
18:30:00;108617893;6597373440;3079494108;5284775477;3619900885;0
18:45:00;38462697;6653732814;2971896013;5317678352;3708391928;0
19:00:00;39998029;6702323212;2869544018;5381753580;3696542964;0
19:15:00;9556284;6668620753;2838385063;5438448834;3735150869;0
19:30:00;41042934;6724731706;2759763532;5346116117;3818507514;0
19:45:00;41042934;6724731706;2759763532;5346116117;3818507514;0
20:00:00;41042934;6724731706;2759763532;5346116117;3818507514;0
20:15:00;41042934;6724731706;2759763532;5346116117;3818507514;0
20:30:00;41042934;6724731706;2759763532;5346116117;3818507514;0
20:45:00;41042934;6724731706;2759763532;5346116117;3818507514;0
21:00:00;41042934;6724731706;2759763532;5346116117;3818507514;0
21:15:00;41042934;6724731706;2759763532;5346116117;3818507514;0
21:30:00;41042934;6724731706;2759763532;5346116117;3818507514;0
21:45:00;41042934;6724731706;2759763532;5346116117;3818507514;0
22:00:00;41042934;6724731706;2759763532;5346116117;3818507514;0
22:15:00;41042934;6724731706;2759763532;5346116117;3818507514;0
22:30:00;41042934;6724731706;2759763532;5346116117;3818507514;0
22:45:00;41042934;6724731706;2759763532;5346116117;3818507514;0
23:00:00;41042934;6724731706;2759763532;5346116117;3818507514;0
23:15:00;41042934;6724731706;2759763532;5346116117;3818507514;0
23:30:00;41042934;6724731706;2759763532;5346116117;3818507514;0
23:45:00;41042934;6724731706;2759763532;5346116117;3818507514;0
23:59:59;41042934;6724731706;2759763532;5346116117;3818507514;0
