Time;0;4;1;3;2;Credit limit
11:45:00;546160044;4257615551;3806830829;8063976103;6464406191;0
12:00:00;538882692;4375021397;3806830829;8063976103;6354277697;0
12:15:00;724626484;4245082005;3827125298;8010856334;6331298598;0
12:30:00;890693137;4245082005;3879112059;7889136701;6234964817;0
12:45:00;654460864;4341673432;3905743156;7889136701;6347974565;0
13:00:00;874904289;4341673432;3724909440;7902648215;6294853342;0
13:15:00;794140010;4422437710;3724909440;7902648215;6294853342;0
13:30:00;999333644;4407816446;3734612561;7685020169;6312205897;0
13:45:00;772422117;4515287640;3734612561;7804460503;6312205897;0
14:00:00;662540630;4771742931;3862645230;7739446773;6102613154;0
14:15:00;201339148;4890756590;4141550413;7871210239;6034132328;0
14:30:00;202755182;4782600783;4141550413;7977950012;6034132328;0
14:45:00;76508981;4782600783;4141550413;7977950012;6160378529;0
15:00:00;115609320;4768713506;4141550413;7958784588;6154330891;0
15:15:00;8124270;4841694537;4176054431;7958784588;6154330891;0
15:30:00;82309321;4791697210;4176054431;7958784588;6130143166;0
15:45:00;23212334;4850794198;4176054431;7958784588;6130143166;0
16:00:00;27592963;4850794198;4176054431;7936926176;6147620949;0
16:15:00;924014;4881527297;4176054431;7820006473;6260476502;0
16:30:00;5975060;4636993572;4261445782;7852063785;6382510518;0
16:45:00;21336090;4636993572;4165959874;7932188663;6382510518;0
17:00:00;55306816;4636993572;4117268700;7968496026;6360923604;0
17:15:00;9080443;4636993572;4187522486;7944468612;6360923604;0
17:30:00;9080443;4636993572;4187522486;7944468612;6360923604;0
17:45:00;15258210;4801053792;4216444382;7878921239;6227311095;0
18:00:00;20122623;4871687497;3902174688;7995998659;6349005251;0
18:15:00;1265789;4996885480;3819605884;7900547123;6420684442;0
18:30:00;18410023;4976169227;3817517144;7906207882;6420684442;0
18:45:00;84706970;4991935315;3774337656;7930071886;6357936890;0
19:00:00;8817605;5207239804;3853288961;7711705458;6357936890;0
19:15:00;81119993;5110377126;3969678943;7723906888;6253905767;0
19:30:00;46285134;4971822567;4048300474;7789568942;6283011600;0
19:45:00;46285134;4971822567;4048300474;7789568942;6283011600;0
20:00:00;46285134;4971822567;4048300474;7789568942;6283011600;0
20:15:00;46285134;4971822567;4048300474;7789568942;6283011600;0
20:30:00;46285134;4971822567;4048300474;7789568942;6283011600;0
20:45:00;46285134;4971822567;4048300474;7789568942;6283011600;0
21:00:00;46285134;4971822567;4048300474;7789568942;6283011600;0
21:15:00;46285134;4971822567;4048300474;7789568942;6283011600;0
21:30:00;46285134;4971822567;4048300474;7789568942;6283011600;0
21:45:00;46285134;4971822567;4048300474;7789568942;6283011600;0
22:00:00;46285134;4971822567;4048300474;7789568942;6283011600;0
22:15:00;46285134;4971822567;4048300474;7789568942;6283011600;0
22:30:00;46285134;4971822567;4048300474;7789568942;6283011600;0
22:45:00;46285134;4971822567;4048300474;7789568942;6283011600;0
23:00:00;46285134;4971822567;4048300474;7789568942;6283011600;0
23:15:00;46285134;4971822567;4048300474;7789568942;6283011600;0
23:30:00;46285134;4971822567;4048300474;7789568942;6283011600;0
23:45:00;46285134;4971822567;4048300474;7789568942;6283011600;0
23:59:59;46285134;4971822567;4048300474;7789568942;6283011600;0
