Time;0;4;1;3;2;Credit limit
11:15:00;2311877963;7025740523;1379300216;5955569715;7913932867;0
11:30:00;2049519030;7060846520;1458034843;5955569715;8062451176;0
11:45:00;1963673208;6977944879;1458034843;6139613532;8047154821;0
12:00:00;2280527311;6977944879;1375657653;6139613532;7812677909;0
12:15:00;2293064028;6977944879;1244727686;6213631594;7857053096;0
12:30:00;2089698971;6977944879;1196246747;6316035958;8006494728;0
12:45:00;1771553221;7122643937;1428430479;6257298918;8006494728;0
13:00:00;1724410765;7148773947;1428430479;6214131044;8070675047;0
13:15:00;1922014215;7043993072;1375390075;6174348874;8070675047;0
13:30:00;2113567397;7043993072;1375390075;5982795692;8070675047;0
13:45:00;2031297434;6935823180;1444340678;6034507518;8140452473;0
14:00:00;1940736935;6814979063;1578621065;6111631747;8140452473;0
14:15:00;2051996495;6781956056;1431006629;6111631747;8209830355;0
14:30:00;2013516494;6890111864;1332705502;6140257069;8209830355;0
14:45:00;1928451732;6982308752;1242378311;6223452133;8209830355;0
15:00:00;2123729840;6977390916;1093947852;6181522321;8209830355;0
15:15:00;2223634266;6977390916;1129659834;5981759278;8273976989;0
15:30:00;2200638500;6955043488;1129659834;6026413538;8274665923;0
15:45:00;2399026602;6950921073;1186349520;5982172633;8067951456;0
16:00:00;2322411984;6950921073;1186349520;6076265034;8050473673;0
16:15:00;2129928999;7126904905;1149209409;6189442693;7990935278;0
16:30:00;2049375650;7126904905;1254887842;6168920158;7986332729;0
16:45:00;2043233824;7228613414;1310511756;6034511852;7969550438;0
17:00:00;2053930415;7191759056;1310511756;5980436248;8049783807;0
17:15:00;2191004686;7290161608;1100938464;6076464081;7927852444;0
17:30:00;2409047553;7139190917;1130064918;6039694986;7868422909;0
17:45:00;2576448373;6978278362;1043148243;6015480172;7973066133;0
18:00:00;2589938364;6978278362;1036066041;5971260130;8010878386;0
18:15:00;2260308857;7012054082;1247788530;6046931615;8019338198;0
18:30:00;2195634986;7012054082;1247788530;6114607362;8016336324;0
18:45:00;1658986475;7012054082;1556667565;6291527990;8067185171;0
19:00:00;1613248722;6977486413;1731995137;6318313273;7945377738;0
19:15:00;1527316930;7058163852;1712262989;6369318393;7919359120;0
19:30:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
19:45:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
20:00:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
20:15:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
20:30:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
20:45:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
21:00:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
21:15:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
21:30:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
21:45:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
22:00:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
22:15:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
22:30:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
22:45:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
23:00:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
23:15:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
23:30:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
23:45:00;1153407793;7181429262;1712262989;6503866560;8035454680;0
23:59:59;1153407793;7181429262;1712262989;6503866560;8035454680;0
